DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG
936,Drunella cornuta,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Drunella,cornuta,Ephemerella cornuta,SCR
937,Anthopotamus,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Potamathidae,,,,Anthopotamus,,Potamanthus,C-G
938,Potamanthidae,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Potamathidae,,,,,,Potamanthus,C-G
939,Heterocloeon amplum,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Heterocloeon,amplum,Baetis ampla,SCR
940,Acerpenna macdunnoughi,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Acerpenna,macdunnoughi,Baetis macdonnoughi,C-G
941,Baetis pluto,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,pluto,,C-G
942,Diphetor hageni,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Diphetor,hageni,Baetis hageni,C-G
943,Plauditus,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Plauditus,,Baetis,C-G
944,Ablabesmyia aspera,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,Pentaneurini,,Ablabesmyia,aspera,,PRD
945,Acanthocyclops brevispinosus,Ecdysozoa,Arthropoda,Crustacea,,,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,,Cyclopidae,,,,Acanthocyclops,brevispinosus,,
946,Acentrella nadineae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Acentrella,nadineae,,SCR
947,Anisoptera,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Anisoptera,,,,,,,,,,PRD
949,Argia apicalis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Zygoptera,,,Coenagrionidae,,,,Argia,apicalis,,PRD
950,Atherix lantha,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Tabanomorpha,,Athericidae,,,,Atherix,lantha,,PRD
951,Baetis flavistriga complex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Baetis,flavistriga,,C-G
952,Baetis fuscatus group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Baetis,fuscatus,,C-G
953,Baetis intercalaris complex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Baetis,intercalaris,,C-G
954,Baetis tricaudatus complex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Baetis,tricaudatus,,C-G
955,Belostoma flumineum,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Nepoidea,Belostomatidae,Belostomatinae,,,Belostoma,flumineum,,PRD
956,Caenis diminuta group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Furcatergalia,Pannota,Caenoidea,Caenidae,Caeninae,,,Caenis,diminuta,,C-G
957,Candonidae,Ecdysozoa,Arthropoda,Crustacea,,,Ostracoda,Podocopa,,,Podocopida,Cypridocopina,,Cypridoidea,Candonidae,,,,,,,
958,Chauliodes,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Chauliodes,,,PRD
959,Cladocera,Ecdysozoa,Arthropoda,Crustacea,,,Branchiopoda,Phyllopoda,,,Diplostraca,Cladocera,,,,,,,,,,C-F
960,Clathrosperchon,Ecdysozoa,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,Prostigmata,,Hydryphantoidea,Rhynchohydracaridae,,,,Clathrosperchon,,,PRD
961,Clinocerinae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,,Empididae,Clinocerinae,,,,,,PRD
962,Coleoptera,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,,,,,,,,,,,PRD
963,Corynoneura caudicula,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Corynoneura,caudicula,,C-G
964,Corynoneura lobata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Corynoneura,lobata,,C-G
965,Corynoneura sp. 12 (Bolton 2007),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Corynoneura,,,C-G
966,Cricotopus (Cricotopus),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Cricotopus,,,SHR
967,Cricotopus annulator complex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Cricotopus,annulator,,SHR
968,Cricotopus Sylvestris group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Cricotopus,,,SHR
969,Cricotopus trifascia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Cricotopus,trifascia,,SHR
970,Cyclopidae,Ecdysozoa,Arthropoda,Crustacea,,,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,,Cyclopidae,,,,,,,
971,Dixella,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Dixidae,,,,Dixella,,,PRD
972,Dolophilodes distinctus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Philopotamoidea,Philopotamidae,Philopotaminae,,,Dolophilodes,distincta,Dolophilodes distincta,C-F
973,Endochironomus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,,Endochironomus,,,SHR
974,Epeorus vitreus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,Heptagenioidea,Heptageniidae,,,,Epeorus,vitreus,,SCR
975,Epeorus vitreus group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,Heptagenioidea,Heptageniidae,,,,Epeorus,vitreus,,SCR
976,Erythemis simplicicollis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Anisoptera,,,Libellulidae,,,,Erythemis,simplicicollis,,PRD
977,Galba,Lophozoa,Mollusca,,,,Gastropoda,,,,Basommatophora,,,Lymnaeoidea,Lymnaeidae,Lymnaeinae,,,Lymnaea,,Lymnaea (Galba),SCR
978,Gammarus minus,Ecdysozoa,Arthropoda,Crustacea,,,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Gammaridae,,,,Gammarus,minus,,C-G
979,Glossosoma intermedium,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Glossosomatoidea,Glossosomatidae,Glossosomatinae,Glossosomatini,,Glossosoma,intermedium,,SCR
980,Glossosoma nigrior,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Glossosomatoidea,Glossosomatidae,Glossosomatinae,Glossosomatini,,Glossosoma,nigrior,,SCR
981,Goera calcarata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Goeridae,Goerinae,,,Goera,calcarata,,SCR
982,Gordius,Ecdysozoa,Nematomorpha,,,,,,,,Gordioidea,,,,Gordiidae,,,,Gordius,,,
983,Helichus fastigiatus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Dryopidae,,,,Helichus,fastigiatus,,SCR
984,Hemiptera,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,,,,,,,,,,,PRD
985,Hesperocorixa vulgaris,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Hesperocorixa,vulgaris,,PRD
986,Hetaerina,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Zygoptera,,,Calopterygidae,,,,Hetaerina,,,
987,Hexagenia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera ,Furcatergalia,Scapphodonta,Ephemeroidea,Ephemeridae,,,,Hexagenia,,,C-G
988,Hydatophylax,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Limnephilidae,Limnephilinae,Stenophylacini,,Hydatophylax,,,SHR
989,Iswaeon anoka,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Iswaeon,anoka,,SCR
990,Leptophlebia cupida,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Furcatergalia,Lanceolata,,Leptophlebiidae,,,,Leptophlebia,cupida,,C-G
991,Lestes,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Zygoptera,,,Lestidae,,,,Lestes,,,PRD
992,Lestes inaequalis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Zygoptera,,,Lestidae,,,,Lestes,inaequalis,,PRD
993,Limoniinae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,,Tipulidae,Limoniinae,,,,,,
994,Maccaffertium modestum,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,Heptagenioidea,Heptageniidae,,,,Maccaffertium,modestum,,SCR
995,Macrocyclops albidus,Ecdysozoa,Arthropoda,Crustacea,,,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,,Cyclopidae,,,,Macrocyclops,albidus,,
996,Macrocyclops fuscus,Ecdysozoa,Arthropoda,Crustacea,,,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,,Cyclopidae,,,,Macrocyclops,fuscus,,
997,Margaritifera margaritifera,Lophozoa,Mollusca,,,,Bivalvia,Palaeoheterodonta,,,Unionoida,,,,Margaritiferidae,,,,Margaritifera,margaritifera,,C-F
999,Micrasema Rusticum group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Brachycentridae,,,,Micrasema,rusticum,,SHR
1000,Naidinae,Lophozoa,Annelida,Clitellata,,,Oligochaeta,Oligochaeta,,,Tubificida,,,,Naididae,Naidinae,,,,,,C-G
1001,Nanocladius (Plecopteracoluthus),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Nanocladius,,,C-G
1002,Nemotaulius hostilis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,,Nemotaulius,hostilis,Glyphotaelius hostilis,SHR
1003,Neocloeon,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Cloeon,,Cloeon,C-G
1004,Neoporus carolinus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,,,Dytiscidae,Hydroporinae,Hydroporini,,Neoporus,carolinus,,
1005,Neostempellina reissi,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,,Neostempellina,reissi,,C-G
1006,Notonecta insulata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Notonectoidea,Notonectidae,Notonectinae,Notonectini,,Notonecta,insulata,,PRD
1007,Notonecta irrorata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Notonectoidea,Notonectidae,Notonectinae,Notonectini,,Notonecta,irrorata,,PRD
1008,Oecetis testacea group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Leptoceroidea,Leptoceridae,Leptocerinae,Oecetini,,Oecetis,testacea,,PRD
1009,Osphranticum labronectum,Ecdysozoa,Arthropoda,Crustacea,,,Maxillopoda,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,,Centropagidae,,,,Osphranticum,labronectum,,
1010,Oulimnius nitidulus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Oulimnius,nitidulus,,
1011,Palmacorixa buenoi,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Palmacorixa,buenoi,,PRD
1012,Parapoynx,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,,,Pyraloidea,Crambidae,Nymphulinae,Nymphulini,,Parapoynx,,,
1013,Paratanytarsus longistilus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Tanytarsini,,Paratanytarsus,longistilus,,C-F
1014,Physella,Lophozoa,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physella,,,SCR
1015,Polypedilum fallax,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,,Polypedilum,fallax,,SHR
1016,Potthastia gaedii,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Diamesinae,Diamesini,,Potthastia,gaedii,,C-G
1017,Procambarus,Ecdysozoa,Arthropoda,Crustacea,,,Malacostraca ,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Astacidea,Astacoidea,Cambaridae,Cambarinae,,,Procambarus,,,
1018,Procladius (Holotanypus),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,Procladiini,,Procladius,,,PRD
1019,Psectrocladius (Psectrocladius),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Psectrocladius,,,C-G
1020,Psilotreta frontalis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Leptoceroidea,Odontoceridae,Odontocerinae,,,Psilotreta,frontalis,,SCR
1021,Pteronarcys biloba,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,,Pteronarcys,biloba,,SHR
1022,Pteronarcys proteus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,,,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,,Pteronarcys,proteus,,SHR
1023,Ranatra nigra,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Nepoidea,Nepidae,Ranatrinae,,,Ranatra,nigra,,PRD
1024,Rheocricotopus robacki,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Rheocricotopus,robacki,,C-G
1025,Rheosmittia arcuata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Rheosmittia,arcuata,,C-G
1026,Rheotanytarsus pellucidus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Tanytarsini,,Rheotanytarsus,pellucidus,,C-F
1027,Rhyacophila nigrita complex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Rhyacophiloidea,Rhyacophilidae,,,,Rhyacophila,nigrita,,PRD
1028,Rissooidea,Lophozoa,Mollusca,,,,Gastropoda,,,,,,,Rissooidea,,,,,,,,
1029,Sigara dolabra,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Sigara,dolabra,,PRD
1030,Simulium (Eusimulium),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Simuliidae,Simuliinae,Simuliini,,Simulium,,,C-F
1031,Simulium fibrinflatum,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Simuliidae,Simuliinae,Simuliini,,Simulium,fibrinflatum,,C-F
1032,Simulium jenningsi group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Simuliidae,Simuliinae,Simuliini,,Simulium,jenningsi,,C-F
1033,Simulium tuberosum complex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Simuliidae,Simuliinae,Simuliini,,Simulium,tuberosum,,C-F
1034,Stempellinella fimbriata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Tanytarsini,,Stempellinella,fimbriata,,C-G
1035,Stilocladius clinopecten,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Stilocladius,clinopecten,,C-G
1036,Stylommatophora,Lophozoa,Mollusca,,,,Gastropoda,,,,Stylommatophora,,,,,,,,,,,
1037,Succinea,Lophozoa,Mollusca,,,,Gastropoda,,,,Stylommatophora,,,,Succineidae,,,,Succinea,,,
1039,Synurella chamberlaini,Ecdysozoa,Arthropoda,Crustacea,,,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Crangonyctidae,,,,Synurella,chamberlaini,,C-G
1040,Tanytarsus sp. M (Epler 2001),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Tanytarsini,,Tanytarsus,,,C-F
1042,Tipula (Nippotipula),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,,Tipulidae,Tipulinae,,,Tipula,,,SHR
1043,Tipula (Savtshenkia),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,,Tipulidae,Tipulinae,,,Tipula,,,SHR
1044,Tipula (Yamatotipula),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,,Tipulidae,Tipulinae,,,Tipula,,,SHR
1045,Trepaxonemata,Platyzoa,Platyhelminthes,Rhabditophora,,,Trepaxonemata,,,,,,,,,,,,,,,
1046,Trichocorixa borealis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Trichocorixa,borealis,,PRD
1047,Tubificinae,Lophozoa,Annelida,Clitellata,,,Oligochaeta,Oligochaeta,,,Tubificida,,,,Naididae,Tubificinae,,,,,,C-G
1048,Tvetenia tshernovskii,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Orthocladiinae,,,Tvetenia,tshernovskii,,C-G
1049,Zavrelimyia (Zavrelimyia),Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Tanypodinae,Pentaneurini,,Zavrelimyia,,,PRD
1050,Drunella tuberculata,Na,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Drunella,tuberculata,,SCR
1051,Psectrotanypus,Na,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,Macropelopiini,,Psectrotanypus,,,PRD
1052,Kiefferulus,Na,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,Chironomini,,Kiefferulus,,,C-G
1053,Spirosperma ferox,Na,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Spirosperma,ferox,,C-G
1056,Cladopelma,Na,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,,Chironomini,,Cladopelma,,,C-G
1057,Endochironomus subtendens,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,Chironomini,,Endochironomus,subtendens,,SHR
1113,Acanthocyclops vernalis,Ecdysozoa,Arthropoda,Crustacea,,,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,,Cyclopidae,,,,Acanthocyclops,Vernalis,,C-F
1114,Caenis Hilaris group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Furcatergalia,Pannota,Caenoidea,Caenidae,Caeninae,,,Caenis,Hilaris,,C-G
1115,Caenis latipennis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Furcatergalia,Pannota,Caenoidea,Caenidae,Caeninae,,,Caenis,Latipennis,,C-G
1116,Calopteryx aequabilis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Zygoptera,,,Calopterygidae,,,,Calopteryx,Aequabilis,,PRD
1117,Cochlicopa,Lophozoa,Mollusca,,,,Gastropoda,,,,Stylommatophora,Orthurethra,,,Cochlicopidae,,,,Cochlicopa,,,
1118,Cordulegaster erronea,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Anisoptera,,,Cordulegastridae,,,,Cordulegaster,Erronea,,PRD
1119,Cryptophagidae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Cryptophagidae,,,,,,,
1120,Culex,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Culicidae,Culicinae,Culicini,,Culex,,,C-F
1121,Curculionidae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,,,,,,,SHR
1122,Daphniidae,Ecdysozoa,Arthropoda,Crustacea,,,Branchiopoda,Phyllopoda,,,Diplostraca,Cladocera,Anomopoda,,Daphniidae,,,,,,,
1123,Dicyrtomidae,Ecdysozoa,Arthropoda,Hexapoda,,,Collembola,,,,Collembola,Symphypleona,,Dicyrtomoidea,Dicyrtomidae,,,,,,,
1124,Discus,Lophozoa,Mollusca,,,,Gastropoda,,,,Stylommatophora,,,,Discidae,,,,Discus,,,
1125,Dubiraphia minima,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Dubiraphia,Minima,,C-G
1126,Dubiraphia quadrinotata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Dubiraphia,Quadrinotata,,C-G
1127,Elophila,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,,,Pyraloidea,Crambidae,Nymphulinae,Nymphulini,,Elophila,,,
1128,Entomobryidae,Ecdysozoa,Arthropoda,Hexapoda,,,Collembola,,,,Collembola,Entomobryomorpha,,Entomobryoidea,Entomobryidae,,,,,,,C-G
1129,Epitheca princeps,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Odonata,Anisoptera,,,Corduliidae,Corduliinae,,,Epitheca,Princeps,,PRD
1130,Frenesia difficilis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Limnephilidae,Limnephilinae,Chilostigmini,,Frenesia,Difficilis,,SHR
